
============================== 2025-05-23 20:05:08 ==============================
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0040
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0041
2025-05-23 20:05:08|QUERY_NO_INDEX|0.0032
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0032
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0048
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:08|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0017
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0045
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0028
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0030
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0043
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0029
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0040
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0027
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:09|QUERY_NO_INDEX|0.0017
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0012
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:09|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0035
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0033
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0027
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0028
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0012
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:10|QUERY_NO_INDEX|0.0009
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0009
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0025
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:10|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0012
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0010
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0012
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0029
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0027
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0025
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0052
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0039
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0041
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0033
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0009
2025-05-23 20:05:11|QUERY_NO_INDEX|0.0037
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0012
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0028
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0017
2025-05-23 20:05:11|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0066
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0028
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0038
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0017
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0033
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0033
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0025
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0062
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0047
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:12|QUERY_NO_INDEX|0.0076
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:12|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0012
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0034
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0025
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0039
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0009
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:13|QUERY_NO_INDEX|0.0027
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0025
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:13|INSERT_NO_INDEX|0.0009
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0013
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0017
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0039
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0010
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0025
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0027
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0014
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0027
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0023
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:14|QUERY_NO_INDEX|0.0030
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0028
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0017
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:14|INSERT_NO_INDEX|0.0034
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0026
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0031
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0017
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0021
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0015
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0017
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0048
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0024
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0033
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0020
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0019
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0025
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0011
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0016
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0030
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0022
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:15|QUERY_NO_INDEX|0.0045
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0018
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0027
2025-05-23 20:05:15|INSERT_NO_INDEX|0.0016
